"","taxon","gene","effect.size","p.value","std.err","df","q.value"
"73","Acutalibacteraceae","UniRef50_A0A1T4KU96",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"74","Acutalibacteraceae","UniRef50_R6TBX5",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"75","Acutalibacteraceae","UniRef50_A0A355X622",-0.00354683440166973,2.10348892748513e-07,NA,NA,6.19897364467611e-05
"76","Acutalibacteraceae","UniRef50_A0A3D4T3X3",-0.00304975941687524,2.15969442329822e-07,NA,NA,6.19897364467611e-05
"77","Acutalibacteraceae","UniRef50_R5Y9J8",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"78","Acutalibacteraceae","UniRef50_A0A355X7V8",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"79","Acutalibacteraceae","UniRef50_R5KQP2",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"80","Acutalibacteraceae","UniRef50_A0A1T4K057",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"81","Acutalibacteraceae","UniRef50_R6DRG7",-0.00271629559133203,5.44094185261912e-07,NA,NA,6.19897364467611e-05
"82","Acutalibacteraceae","UniRef50_A0A1Q6LN80",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"83","Acutalibacteraceae","UniRef50_A0A1Q6JMA5",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"84","Acutalibacteraceae","UniRef50_A0A316R4F9",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"85","Acutalibacteraceae","UniRef50_A0A0H5QGG8",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"86","Acutalibacteraceae","UniRef50_A0A3D1HZV7",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"87","Acutalibacteraceae","UniRef50_UPI0021C84C38",-0.00297779246568251,3.4215431798934e-07,NA,NA,6.19897364467611e-05
"88","Acutalibacteraceae","UniRef50_A0A355L4F9",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"89","Acutalibacteraceae","UniRef50_C6LHH3",-0.00354683440166973,2.10348892748513e-07,NA,NA,6.19897364467611e-05
"90","Acutalibacteraceae","UniRef50_A0A9E0ZXP6",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"91","Acutalibacteraceae","UniRef50_A0A3D2TQW0",-0.00289837694493856,7.2684783103405e-07,NA,NA,6.19897364467611e-05
"92","Acutalibacteraceae","UniRef50_R6PIR1",-0.00306627257389523,8.92870291924197e-07,NA,NA,7.45114659744483e-05
"93","Acutalibacteraceae","UniRef50_Q64TK0",-0.00306627257389523,8.92870291924197e-07,NA,NA,7.45114659744483e-05
"94","Acutalibacteraceae","UniRef50_K1S8J9",-0.00267551504136136,9.66566279902992e-07,NA,NA,7.98034138119906e-05
"95","Acutalibacteraceae","UniRef50_A0A7X8AFH9",0.00693084231547987,1.32088421711529e-06,NA,NA,9.67111548021866e-05
"96","Acutalibacteraceae","UniRef50_K1TNF5",0.00291046846817573,1.21211205206251e-06,NA,NA,9.67111548021866e-05
"97","Acutalibacteraceae","UniRef50_A0A928KRA9",0.00693084231547987,1.32088421711529e-06,NA,NA,9.67111548021866e-05
"98","Acutalibacteraceae","UniRef50_A0A9D2HR23",0.00275916837827797,1.2741808987915e-06,NA,NA,9.67111548021866e-05
"99","Acutalibacteraceae","UniRef50_A0A928KQD7",0.00693084231547987,1.32088421711529e-06,NA,NA,9.67111548021866e-05
"100","Acutalibacteraceae","UniRef50_A0A944BPD4",0.00693084231547987,1.32088421711529e-06,NA,NA,9.67111548021866e-05
"101","Acutalibacteraceae","UniRef50_R5N3A2",0.00693084231547987,1.32088421711529e-06,NA,NA,9.67111548021866e-05
"102","Acutalibacteraceae","UniRef50_A0A971LQC5",0.00693084231547987,1.32088421711529e-06,NA,NA,9.67111548021866e-05
"103","Acutalibacteraceae","UniRef50_R5N313",0.00693084231547987,1.32088421711529e-06,NA,NA,9.67111548021866e-05
"104","Acutalibacteraceae","UniRef50_A0A9D8S6Z0",-0.00317391424370072,1.24468520223964e-06,NA,NA,9.67111548021866e-05
"105","Acutalibacteraceae","UniRef50_A0A944GHI0",0.00693084231547987,1.32088421711529e-06,NA,NA,9.67111548021866e-05
"106","Acutalibacteraceae","UniRef50_A0A3C2DWN6",0.00423536010314003,1.2541351321893e-06,NA,NA,9.67111548021866e-05
"107","Acutalibacteraceae","UniRef50_A0A7C6XZS8",0.00287815676955566,1.37787577725312e-06,NA,NA,9.99410645538457e-05
"108","Acutalibacteraceae","UniRef50_A0A373BC26",0.00292856758571366,1.65703981691578e-06,NA,NA,0.00011907672239892
"109","Acutalibacteraceae","UniRef50_A0A357ZFU0",-0.00223116562333506,2.26345080811541e-06,NA,NA,0.000161161850658566
"110","Acutalibacteraceae","UniRef50_A0A351F7H5",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"111","Acutalibacteraceae","UniRef50_R6QL41",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"112","Acutalibacteraceae","UniRef50_R6J0F5",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"113","Acutalibacteraceae","UniRef50_UPI00225B4D57",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"114","Acutalibacteraceae","UniRef50_R6REY0",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"115","Acutalibacteraceae","UniRef50_K1TLD6",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"116","Acutalibacteraceae","UniRef50_A0A1Q6LC07",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"117","Acutalibacteraceae","UniRef50_R6NLU9",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"118","Acutalibacteraceae","UniRef50_A0A1T4JY80",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"119","Acutalibacteraceae","UniRef50_A0A4Y1WSR1",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"120","Acutalibacteraceae","UniRef50_A0A3D1VDB6",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"121","Acutalibacteraceae","UniRef50_A0A355X6E9",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"122","Acutalibacteraceae","UniRef50_D4MZT8",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"123","Acutalibacteraceae","UniRef50_R6QCM3",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"124","Acutalibacteraceae","UniRef50_UPI0009E59CDE",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"125","Acutalibacteraceae","UniRef50_K1T087",0.00288507440345918,2.95816251361103e-06,NA,NA,0.000183666394145082
"126","Acutalibacteraceae","UniRef50_R7BBJ8",0.00305509642625198,3.37750489687316e-06,NA,NA,0.000206400122083721
"127","Acutalibacteraceae","UniRef50_A0A944BT37",0.00305509642625198,3.37750489687316e-06,NA,NA,0.000206400122083721
"128","Acutalibacteraceae","UniRef50_G6AUR8",0.00253967315641022,3.69248696818758e-06,NA,NA,0.000223885870000811
"129","Acutalibacteraceae","UniRef50_A0A2S0KT66",0.00363625147039774,5.03128693329913e-06,NA,NA,0.00030269626270802
"130","Acutalibacteraceae","UniRef50_A0A7S4VDX7",-0.00269862651860466,6.37515566626057e-06,NA,NA,0.000380596793275756
"131","Acutalibacteraceae","UniRef50_A0A9E0ZVG2",-0.00274881410620434,6.666111087128e-06,NA,NA,0.000394928917154202
"132","Acutalibacteraceae","UniRef50_A0A3D5TQZ8",-0.00308191636825714,7.85075211462427e-06,NA,NA,0.00045469915792238
"133","Acutalibacteraceae","UniRef50_R6HZF9",-0.00308191636825714,7.85075211462427e-06,NA,NA,0.00045469915792238
"134","Acutalibacteraceae","UniRef50_A0A413CZB4",-0.00244963420914156,7.7750482900818e-06,NA,NA,0.00045469915792238
"135","Acutalibacteraceae","UniRef50_C0B6Q6",-0.00270048077203988,8.53308526616026e-06,NA,NA,0.000483396166063283
"136","Acutalibacteraceae","UniRef50_A0A3C0QPH4",-0.00270048077203988,8.53308526616026e-06,NA,NA,0.000483396166063283
"137","Acutalibacteraceae","UniRef50_C6LHL5",-0.00270048077203988,8.53308526616026e-06,NA,NA,0.000483396166063283
"138","Acutalibacteraceae","UniRef50_K1SDA2",0.00348659471413551,9.34874347890968e-06,NA,NA,0.000525765203911725
"139","Acutalibacteraceae","UniRef50_A0A9D1MUV7",-0.0026908952990844,9.80844473374987e-06,NA,NA,0.000543738139847377
"140","Acutalibacteraceae","UniRef50_A0A355X922",-0.0026908952990844,9.80844473374987e-06,NA,NA,0.000543738139847377
"141","Acutalibacteraceae","UniRef50_G2T5D7",0.00491435498923354,1.44695867718703e-05,NA,NA,0.000763935122016906
"142","Acutalibacteraceae","UniRef50_A0A3D2AAL8",0.00491435498923354,1.44695867718703e-05,NA,NA,0.000763935122016906
"143","Acutalibacteraceae","UniRef50_K1V706",0.00491435498923354,1.44695867718703e-05,NA,NA,0.000763935122016906
"144","Acutalibacteraceae","UniRef50_A0A928KJB3",0.00491435498923354,1.44695867718703e-05,NA,NA,0.000763935122016906
"145","Acutalibacteraceae","UniRef50_A0A3D2QSD0",0.00491435498923354,1.44695867718703e-05,NA,NA,0.000763935122016906
"146","Acutalibacteraceae","UniRef50_A0A1I5F4Y9",0.00491435498923354,1.44695867718703e-05,NA,NA,0.000763935122016906
"147","Acutalibacteraceae","UniRef50_A0A9D5TAT6",0.00491435498923354,1.44695867718703e-05,NA,NA,0.000763935122016906
"148","Acutalibacteraceae","UniRef50_R5L1Q7",-0.00256399830345816,1.5579366082763e-05,NA,NA,0.000816969325461646
"149","Acutalibacteraceae","UniRef50_C7H4N1",-0.00288600588138866,1.84169184849203e-05,NA,NA,0.000959286606452797
"150","Acutalibacteraceae","UniRef50_R6GF62",-0.00306493676441732,1.87140180363254e-05,NA,NA,0.000968263293199478
"151","Acutalibacteraceae","UniRef50_K1TB06",-0.00248707756009584,2.44038289276549e-05,NA,NA,0.00125429216097702
"152","Acutalibacteraceae","UniRef50_A0A3D2K691",-0.00259901868780691,2.49836244203827e-05,NA,NA,0.00127564413899073
"153","Acutalibacteraceae","UniRef50_R5KM01",0.00253727697249131,3.163552994212e-05,NA,NA,0.00160472776392676
"154","Acutalibacteraceae","UniRef50_UPI0023F084A4",0.00217419561332423,3.563268823914e-05,NA,NA,0.00179574865859718
"155","Acutalibacteraceae","UniRef50_A0A174ZRU8",0.00192591351480082,4.64453831603429e-05,NA,NA,0.00232556528198336
"156","Acutalibacteraceae","UniRef50_A0A965TCY6",-0.00229944747302065,5.21657024987743e-05,NA,NA,0.00259524369931402
"157","Acutalibacteraceae","UniRef50_C4Z5P8",0.0012714837545299,5.28904338557012e-05,NA,NA,0.00261453921754202
"158","Acutalibacteraceae","UniRef50_A0A3D1M645",-0.0023130282011742,6.70946072198753e-05,NA,NA,0.00329570409261678
"159","Acutalibacteraceae","UniRef50_UPI001FA9A2D1",0.00189565264656731,6.95836327613275e-05,NA,NA,0.00339646901799159
"160","Acutalibacteraceae","GUT_GENOME236690_00548",0.00234853146378557,7.21124084674951e-05,NA,NA,0.00349790251322644
"161","Acutalibacteraceae","UniRef50_A0A847CB29",0.00096970400955093,7.80413316638917e-05,NA,NA,0.00376197996921406
"162","Acutalibacteraceae","UniRef50_R6NXI1",-0.00578380200663573,8.45476394180089e-05,NA,NA,0.00392918700313274
"163","Acutalibacteraceae","UniRef50_A0A9D1IEK7",-0.00578380200663573,8.45476394180089e-05,NA,NA,0.00392918700313274
"164","Acutalibacteraceae","UniRef50_A0A9D1IHQ1",-0.00578380200663573,8.45476394180089e-05,NA,NA,0.00392918700313274
"165","Acutalibacteraceae","UniRef50_K1SKV2",-0.00578380200663573,8.45476394180089e-05,NA,NA,0.00392918700313274
"166","Acutalibacteraceae","UniRef50_A0A1W1ZZB2",-0.00578380200663573,8.45476394180089e-05,NA,NA,0.00392918700313274
"167","Acutalibacteraceae","UniRef50_A0A7C6J6A7",-0.00578380200663573,8.45476394180089e-05,NA,NA,0.00392918700313274
"168","Acutalibacteraceae","UniRef50_A0A355X6I5",-0.00231921397543441,9.8559364993589e-05,NA,NA,0.0044732118813757
"169","Acutalibacteraceae","UniRef50_R8WA91",-0.00231921397543441,9.8559364993589e-05,NA,NA,0.0044732118813757
"170","Acutalibacteraceae","UniRef50_A0A9E1G531",0.00260982329334914,9.73212844450622e-05,NA,NA,0.0044732118813757
"171","Acutalibacteraceae","UniRef50_A0A645J519",-0.00231921397543441,9.8559364993589e-05,NA,NA,0.0044732118813757
"172","Acutalibacteraceae","UniRef50_R6NEU8",0.00210368044923322,0.000102381233068494,NA,NA,0.00461965552235221
"173","Acutalibacteraceae","UniRef50_A0A3C0CLW8",-0.0021166876827019,0.000108282901644108,NA,NA,0.00485770866855445
"174","Acutalibacteraceae","UniRef50_R5EG37",0.00211957007630972,0.000113801486873788,NA,NA,0.0050759387334912
"175","Acutalibacteraceae","UniRef50_A0A357WZH6",0.00107287783428027,0.000116585794534219,NA,NA,0.00517041343645755
"176","Acutalibacteraceae","UniRef50_A0A3B9SJS8",-0.00284206479456003,0.000121883462467887,NA,NA,0.00536624521022724
"177","Acutalibacteraceae","UniRef50_R5N5D0",-0.00233037664008015,0.000122384409510401,NA,NA,0.00536624521022724
"178","Acutalibacteraceae","UniRef50_A0A3D4CDY8",-0.00254201292246024,0.000135093625871718,NA,NA,0.00585732754408048
"179","Acutalibacteraceae","UniRef50_A0A316RDT3",-0.00254201292246024,0.000135093625871718,NA,NA,0.00585732754408048
"180","Acutalibacteraceae","UniRef50_A0A354MWU3",0.0022186361804518,0.000141645484083242,NA,NA,0.00610728112205576
"181","Acutalibacteraceae","UniRef50_A0A3D1HY76",0.00263236961851448,0.000154679726274143,NA,NA,0.00663242737908079
"182","Acutalibacteraceae","UniRef50_A0A348P422",0.00179552257278009,0.000163785933535943,NA,NA,0.0069843001657827
"183","Acutalibacteraceae","UniRef50_A0A351H7V3",0.00216591247686661,0.000168913063940845,NA,NA,0.00716357535106503
"184","Acutalibacteraceae","UniRef50_A0A9E1EIA4",-0.00252690451884083,0.000173116063810763,NA,NA,0.00730192266975724
"185","Acutalibacteraceae","UniRef50_A0A9D1IDI1",-0.00220502458775522,0.000176969058786058,NA,NA,0.00742409116345189
"186","Acutalibacteraceae","UniRef50_UPI0023B152B2",-0.0016441402578525,0.000178848102750484,NA,NA,0.00746258131960487
"187","Acutalibacteraceae","UniRef50_R6QMJ2",-0.00231930771368987,0.000187889648274542,NA,NA,0.00775644446946127
"188","Acutalibacteraceae","UniRef50_UPI00241DD5E9",-0.00231930771368987,0.000187889648274542,NA,NA,0.00775644446946127
"189","Acutalibacteraceae","UniRef50_A0A2A7B5C9",-0.0023123764018813,0.000207539451081207,NA,NA,0.00852229460233463
"190","Acutalibacteraceae","UniRef50_F3QHW8",0.000812652955847931,0.00021021717934433,NA,NA,0.00856845054743481
"191","Acutalibacteraceae","UniRef50_A0A1T4M0R9",0.00229188804179161,0.000210871544203073,NA,NA,0.00856845054743481
"192","Acutalibacteraceae","UniRef50_A0A9D9T3L7",-0.00253052812365578,0.000230266477177832,NA,NA,0.00930780275717267
"193","Acutalibacteraceae","UniRef50_A0A9E1MTV4",0.00309520059433882,0.000237397805510797,NA,NA,0.0095463438785974
"194","Acutalibacteraceae","UniRef50_S4GRL4",0.00103927187424694,0.00024906799084623,NA,NA,0.00991662404130831
"195","Acutalibacteraceae","UniRef50_A0A1Q6Q3T8",0.00224407705168853,0.000249161408073073,NA,NA,0.00991662404130831
"196","Acutalibacteraceae","UniRef50_A0A355X5R4",0.00254623590979105,0.000256272053838824,NA,NA,0.00999461009971414
"197","Acutalibacteraceae","UniRef50_A0A1Q6LTB5",0.00254623590979105,0.000256272053838824,NA,NA,0.00999461009971414
"198","Acutalibacteraceae","UniRef50_R5MPM1",0.00254623590979105,0.000256272053838824,NA,NA,0.00999461009971414
"199","Acutalibacteraceae","UniRef50_A0A351H5C1",0.00254623590979105,0.000256272053838824,NA,NA,0.00999461009971414
"200","Acutalibacteraceae","UniRef50_A0A3D2FZL6",0.00196658923180482,0.000283268998855668,NA,NA,0.0109922535005942
"201","Acutalibacteraceae","UniRef50_R5MR54",0.00190900178272259,0.000339064727250094,NA,NA,0.0130919470059103
"202","Acutalibacteraceae","UniRef50_A0A645GRJ4",0.00163960671489304,0.000351791657925427,NA,NA,0.0135161141443527
"203","Acutalibacteraceae","UniRef50_A0A174GGH0",-0.00171662171935151,0.000357023549435675,NA,NA,0.0136495555033019
"204","Acutalibacteraceae","UniRef50_A0A9D9LU14",0.00233032505449306,0.000368350491701142,NA,NA,0.0139379829907449
"205","Acutalibacteraceae","UniRef50_K1UK75",0.00138636235718525,0.000368704716113832,NA,NA,0.0139379829907449
"206","Acutalibacteraceae","UniRef50_A0A3D4JK31",0.00171692570002002,0.000369955482037554,NA,NA,0.0139379829907449
"207","Acutalibacteraceae","UniRef50_A0A3C2DU70",0.00287550384784649,0.000377432974123515,NA,NA,0.0141510015080802
"208","Acutalibacteraceae","UniRef50_A0A3D2I9C6",0.000924163567596712,0.000408104816462806,NA,NA,0.0152274109642685
"209","Acutalibacteraceae","UniRef50_A0A355X5R6",-0.00196737873684515,0.000414168983112084,NA,NA,0.0153065022758709
"210","Acutalibacteraceae","UniRef50_R6W4J1",0.00165254297988177,0.000413757674644577,NA,NA,0.0153065022758709
"211","Acutalibacteraceae","UniRef50_A0A174EH57",-0.00142290018520674,0.000450663228206194,NA,NA,0.0165762905881909
"212","Acutalibacteraceae","UniRef50_A0A3D2I8D7",0.00195859714520155,0.000459237207559582,NA,NA,0.0168119809805185
"213","Acutalibacteraceae","UniRef50_A0A7X7ZUP0",0.000806821599257687,0.000465661119247063,NA,NA,0.0169671171196078
