"","taxon","gene","effect.size","p.value","std.err","df","q.value"
"16","Acutalibacteraceae","UniRef50_A0A3C0X0T3",-0.0385167249794942,3.19270822246587e-05,NA,NA,0.0154986029774327
"17","Acutalibacteraceae","UniRef50_A0A5M9I0U1",-0.0506957057479505,4.97710966227416e-05,NA,NA,0.0227395357334608
"18","Acutalibacteraceae","UniRef50_R6W551",-0.122983024673765,0.000103888307942945,NA,NA,0.0448278048773809
"19","Acutalibacteraceae","UniRef50_K1SHQ0",-0.0492838059793209,0.000157923296169482,NA,NA,0.0645573811235983
"20","Acutalibacteraceae","UniRef50_A0A6N2X5V4",-0.0164690255833986,0.000200719120440285,NA,NA,0.0779492704229846
"21","Acutalibacteraceae","UniRef50_A0A2W4KB62",-0.0355174127120904,0.000256914108560879,NA,NA,0.090702358236016
"22","Acutalibacteraceae","UniRef50_A0A3D1XA12",-0.0373111720156184,0.000254518846548146,NA,NA,0.090702358236016
"23","Acutalibacteraceae","UniRef50_A0A3C0U9M1",-0.0553940461736064,0.000314988632747815,NA,NA,0.102613296051464
"24","Acutalibacteraceae","UniRef50_A0A7X9KYH5",-0.0156383630868357,0.000325535260562448,NA,NA,0.102613296051464
"25","Acutalibacteraceae","UniRef50_R5MH33",-0.0287887649936408,0.000340685378048988,NA,NA,0.102613296051464
"26","Acutalibacteraceae","UniRef50_A0A356AWK2",-0.0588540483977632,0.000343497579160301,NA,NA,0.102613296051464
"27","Acutalibacteraceae","UniRef50_A0A9E1GYM9",0.0630956804140085,0.000374311633073221,NA,NA,0.10767697978073
"28","Acutalibacteraceae","UniRef50_A0A372UKW8",-0.0307800113221183,0.000403057654368988,NA,NA,0.111073494803158
"29","Acutalibacteraceae","UniRef50_A0A1C6J0V5",-0.0162989640998567,0.000428168619096558,NA,NA,0.111073494803158
"30","Acutalibacteraceae","UniRef50_A0A355NN41",-0.0318723724486842,0.000429020837401151,NA,NA,0.111073494803158
"31","Acutalibacteraceae","UniRef50_A0A6N7XN99",-0.0300945884526498,0.000468644291591769,NA,NA,0.117418071380428
"32","Acutalibacteraceae","UniRef50_R5H0T6",-0.0285002832667994,0.000511600859710803,NA,NA,0.120412238708297
"33","Acutalibacteraceae","UniRef50_K1V7E8",-0.0332102898613345,0.000502826238302889,NA,NA,0.120412238708297
"34","Acutalibacteraceae","UniRef50_R6SPD8",-0.0365221369362775,0.000640409537825404,NA,NA,0.146295908243821
"35","Acutalibacteraceae","UniRef50_A0A7V3P967",-0.0586653408395176,0.000734932592378224,NA,NA,0.163092041285762
"36","Acutalibacteraceae","UniRef50_F5LH93",-0.0421321976522711,0.000806609876702113,NA,NA,0.169944256053153
"37","Acutalibacteraceae","UniRef50_G4Q494",-0.0318787163427019,0.000809570937809534,NA,NA,0.169944256053153
"38","Acutalibacteraceae","UniRef50_A0A3D4ZP20",-0.0327296948806011,0.000906936686934756,NA,NA,0.18537308545848
"39","Acutalibacteraceae","UniRef50_I3WIW5",-0.0304250753511628,0.00099089613136627,NA,NA,0.193486631870716
"40","Acutalibacteraceae","UniRef50_A0A3D2CMQ3",-0.0387187002300834,0.00102136628127969,NA,NA,0.193486631870716
"41","Acutalibacteraceae","UniRef50_A0A942A8G3",-0.033599240020221,0.00100287899245255,NA,NA,0.193486631870716
"42","Acutalibacteraceae","UniRef50_UPI0021D2F514",-0.032190161256197,0.00112625940797795,NA,NA,0.20827754337535
"43","Acutalibacteraceae","UniRef50_A0A3D4G4K6",0.032364400436668,0.00185591251689132,NA,NA,0.208414160417357
"44","Acutalibacteraceae","UniRef50_A0A8I0H085",-0.0480475445678795,0.0013461828446597,NA,NA,0.208414160417357
"45","Acutalibacteraceae","UniRef50_R6LYG9",-0.054123242129924,0.00197894928182762,NA,NA,0.208414160417357
"46","Acutalibacteraceae","UniRef50_A0A357WT15",0.0318441111774751,0.00196176697954487,NA,NA,0.208414160417357
"47","Acutalibacteraceae","UniRef50_R6VVF7",-0.0218484375946455,0.00170489531688633,NA,NA,0.208414160417357
"48","Acutalibacteraceae","UniRef50_A0A3D2AAL8",-0.0614685496833412,0.00197241083248678,NA,NA,0.208414160417357
"49","Acutalibacteraceae","UniRef50_A0A380DWK8",-0.0298671909576169,0.00155347014014295,NA,NA,0.208414160417357
"50","Acutalibacteraceae","UniRef50_A0A1Q6RCP3",-0.0375454247295145,0.00216876428257362,NA,NA,0.208414160417357
"51","Acutalibacteraceae","UniRef50_D4CJE7",-0.0262636460325449,0.00189599291821163,NA,NA,0.208414160417357
"52","Acutalibacteraceae","UniRef50_A0A174VH01",-0.0284752806970922,0.00182333491627329,NA,NA,0.208414160417357
"53","Acutalibacteraceae","UniRef50_A0A3D1LEL3",-0.0372728523595805,0.00186381362777954,NA,NA,0.208414160417357
"54","Acutalibacteraceae","UniRef50_A0A943G0V8",-0.0351530217665566,0.00128244563129876,NA,NA,0.208414160417357
"55","Acutalibacteraceae","UniRef50_K1U9Y2",0.0256431471667248,0.00217935208785436,NA,NA,0.208414160417357
"56","Acutalibacteraceae","UniRef50_D4JI37",-0.0486983056643209,0.00150058652615015,NA,NA,0.208414160417357
"57","Acutalibacteraceae","UniRef50_A0A316LR82",-0.0341335405003404,0.00143477331980146,NA,NA,0.208414160417357
"58","Acutalibacteraceae","UniRef50_A0A3C2BBR5",-0.0407278724514726,0.00218521616042278,NA,NA,0.208414160417357
"59","Acutalibacteraceae","UniRef50_A0A928KJB3",-0.0614685496833412,0.00197241083248678,NA,NA,0.208414160417357
"60","Acutalibacteraceae","UniRef50_A0A928N549",-0.0630870567609176,0.00208302357973777,NA,NA,0.208414160417357
"61","Acutalibacteraceae","UniRef50_A0A351EF31",-0.0396436021787435,0.00139845384713344,NA,NA,0.208414160417357
"62","Acutalibacteraceae","UniRef50_A0A5M9HXB2",-0.0550011008706645,0.00159948230544193,NA,NA,0.208414160417357
"63","Acutalibacteraceae","UniRef50_A0A1C5MW88",-0.0475722257685583,0.00139757930582141,NA,NA,0.208414160417357
"64","Acutalibacteraceae","UniRef50_A0A0J1G2T1",-0.0630870567609176,0.00208302357973777,NA,NA,0.208414160417357
"65","Acutalibacteraceae","UniRef50_A0A3D5LW51",-0.0630870567609176,0.00208302357973777,NA,NA,0.208414160417357
"66","Acutalibacteraceae","UniRef50_R6EI69",-0.0270641062742072,0.00197993626025594,NA,NA,0.208414160417357
"67","Acutalibacteraceae","UniRef50_A0A3D0M5A0",0.0323630422543755,0.00217151976057939,NA,NA,0.208414160417357
"68","Acutalibacteraceae","UniRef50_A0A351MX99",-0.0218573164685623,0.00214735280475975,NA,NA,0.208414160417357
"69","Acutalibacteraceae","UniRef50_R5CSK5",-0.0425855481999083,0.00176234194609393,NA,NA,0.208414160417357
"70","Acutalibacteraceae","UniRef50_A0A355X8S6",-0.0630870567609176,0.00208302357973777,NA,NA,0.208414160417357
"71","Acutalibacteraceae","UniRef50_A0A354CQB9",-0.0326040305873931,0.00220032974819406,NA,NA,0.208414160417357
"72","Acutalibacteraceae","UniRef50_A0A7C6TQ45",-0.0482292345051234,0.00149667414872368,NA,NA,0.208414160417357
"73","Acutalibacteraceae","UniRef50_A0A943YTS5",-0.0365231021540397,0.00118745436750678,NA,NA,0.208414160417357
"74","Acutalibacteraceae","UniRef50_I0R3Y3",0.0392050714384771,0.00127427435463434,NA,NA,0.208414160417357
"75","Acutalibacteraceae","UniRef50_A0A660ML15",-0.0319607643611689,0.00157260474535925,NA,NA,0.208414160417357
"76","Acutalibacteraceae","UniRef50_A0A645E5S3",-0.0757808039691613,0.00142183104440585,NA,NA,0.208414160417357
"77","Acutalibacteraceae","UniRef50_A7VQS9",-0.0280404890331774,0.00212751008073164,NA,NA,0.208414160417357
"78","Acutalibacteraceae","UniRef50_A0A353EX53",-0.0549239020421309,0.00181485661175018,NA,NA,0.208414160417357
"79","Acutalibacteraceae","UniRef50_A0A351XBE2",-0.0630870567609176,0.00208302357973777,NA,NA,0.208414160417357
"80","Acutalibacteraceae","UniRef50_A0A9D5TAT6",-0.0614685496833412,0.00197241083248678,NA,NA,0.208414160417357
"81","Acutalibacteraceae","UniRef50_A0A349DC26",-0.061107975645403,0.00202518257365947,NA,NA,0.208414160417357
"82","Acutalibacteraceae","UniRef50_A0A1V5TFD9",-0.105222629000298,0.00163602944787411,NA,NA,0.208414160417357
"83","Acutalibacteraceae","UniRef50_R6TBE5",0.0222402848946727,0.00230779923580826,NA,NA,0.210878548994385
"84","Acutalibacteraceae","UniRef50_UPI0023F17BD5",-0.0285402098716693,0.0022748466847069,NA,NA,0.210878548994385
"85","Acutalibacteraceae","UniRef50_A0A414B7T2",0.0190588007901945,0.00228669070503296,NA,NA,0.210878548994385
"86","Acutalibacteraceae","UniRef50_B5CMZ1",-0.0388180472604156,0.00243815321824337,NA,NA,0.216543418605328
"87","Acutalibacteraceae","UniRef50_UPI00210F0AAF",0.0270210804116008,0.00245685006684404,NA,NA,0.216543418605328
"88","Acutalibacteraceae","UniRef50_UPI00209F83EB",0.041989996168141,0.00250919372659708,NA,NA,0.216543418605328
"89","Acutalibacteraceae","UniRef50_A0A7C6ABN1",-0.0536755382083006,0.00249251076117907,NA,NA,0.216543418605328
"90","Acutalibacteraceae","UniRef50_R6IXE4",-0.0376373430317312,0.00249699678986381,NA,NA,0.216543418605328
"91","Acutalibacteraceae","UniRef50_A0A3D0LZG7",0.0321035440133074,0.00259931574163863,NA,NA,0.219444406144644
"92","Acutalibacteraceae","UniRef50_A0A9D1QU43",0.0329357948697133,0.00257618881310595,NA,NA,0.219444406144644
"93","Acutalibacteraceae","UniRef50_A0A645AQF1",0.0320491945477539,0.00266368705873044,NA,NA,0.222460832098487
"94","Acutalibacteraceae","UniRef50_R6IV31",-0.0499867155453719,0.00282273111112485,NA,NA,0.230780553053755
"95","Acutalibacteraceae","UniRef50_R7FCE8",-0.0125936309467663,0.00281568295484136,NA,NA,0.230780553053755
"96","Acutalibacteraceae","UniRef50_A0A9D9LMB7",-0.0467299567032773,0.00290193637680836,NA,NA,0.234784789986151
"97","Acutalibacteraceae","UniRef50_A0A1C7GMN4",-0.0340535164681808,0.00293252879907824,NA,NA,0.234813929715883
"98","Acutalibacteraceae","UniRef50_R6CUV0",-0.0188141517245525,0.003009096285715,NA,NA,0.238486233174983
"99","Acutalibacteraceae","UniRef50_A0A060BXM7",0.0253622182855573,0.00307156926326901,NA,NA,0.240978570381924
"100","Acutalibacteraceae","UniRef50_UPI000B2CE7D7",-0.0315481918206578,0.00313680873711419,NA,NA,0.243635934611659
"101","Acutalibacteraceae","UniRef50_UPI002109E078",-0.0545413432061057,0.00317620766569537,NA,NA,0.244253514252039
"102","Acutalibacteraceae","UniRef50_A0A351RIX1",-0.0361804407613947,0.00325507733192065,NA,NA,0.247864565068899
"103","Acutalibacteraceae","UniRef50_A0A9E5Y5U1",-0.0205415460890866,0.00341636637001708,NA,NA,0.248705152976844
"104","Acutalibacteraceae","UniRef50_A0A3D2CNA0",0.0202216052921769,0.00345824082934199,NA,NA,0.248705152976844
"105","Acutalibacteraceae","UniRef50_A0A357WSK2",0.0366775725494356,0.0034162230636654,NA,NA,0.248705152976844
"106","Acutalibacteraceae","UniRef50_A0A0W7TNS8",0.0510318331339637,0.00344347796648981,NA,NA,0.248705152976844
"107","Acutalibacteraceae","UniRef50_R5CH43",-0.0348987460294187,0.00334043788480609,NA,NA,0.248705152976844
"108","Acutalibacteraceae","UniRef50_D4JUC2",-0.0276358395122885,0.00343133937876772,NA,NA,0.248705152976844
"109","Acutalibacteraceae","UniRef50_A0A9E1E4L5",-0.0274345540749266,0.00350411301590237,NA,NA,0.249692163252419
"110","Acutalibacteraceae","UniRef50_A0A3D0M863",-0.0360250846186315,0.00359254680370547,NA,NA,0.25175934650765
"111","Acutalibacteraceae","UniRef50_A0A2P7Q2Q0",-0.0330569773333803,0.00363015101101771,NA,NA,0.25175934650765
"112","Acutalibacteraceae","UniRef50_A0A970N4G4",0.0289558876261009,0.00363036523868376,NA,NA,0.25175934650765
"113","Acutalibacteraceae","UniRef50_UPI00209767D1",-0.0323434732932804,0.00378138410227224,NA,NA,0.252376953274711
"114","Acutalibacteraceae","UniRef50_A0A930FM75",0.0289009467098898,0.00371873834950986,NA,NA,0.252376953274711
"115","Acutalibacteraceae","UniRef50_A0A970F182",0.0261006597621771,0.00375576236847919,NA,NA,0.252376953274711
"116","Acutalibacteraceae","UniRef50_A0A355X841",-0.0535647180561558,0.00380173857771871,NA,NA,0.252376953274711
"117","Acutalibacteraceae","UniRef50_E5Y2V1",0.0256205259406908,0.00376664565979401,NA,NA,0.252376953274711
"118","Acutalibacteraceae","UniRef50_A0A6F8SLZ0",-0.0564992542984074,0.00390461086321348,NA,NA,0.257009428598128
"119","Acutalibacteraceae","UniRef50_A0A413Q9Z8",-0.0247772346447344,0.00404031004014871,NA,NA,0.262827322917093
"120","Acutalibacteraceae","UniRef50_A0A7X9HWG4",-0.023745872905934,0.00416219398980333,NA,NA,0.262827322917093
"121","Acutalibacteraceae","UniRef50_A0A353BQK6",-0.0392185481087955,0.00413047299565195,NA,NA,0.262827322917093
"122","Acutalibacteraceae","UniRef50_A0A1Q8QUE8",-0.024324318172695,0.00408715920868152,NA,NA,0.262827322917093
"123","Acutalibacteraceae","UniRef50_A0A139KIN6",-0.0353007933503118,0.00410035616168591,NA,NA,0.262827322917093
"124","Acutalibacteraceae","UniRef50_A0A060BWU0",-0.0645037203869114,0.00423507608534979,NA,NA,0.265272870604127
"125","Acutalibacteraceae","UniRef50_A0A3C0HYS3",-0.0389161370924991,0.00440881767901624,NA,NA,0.269632180416686
"126","Acutalibacteraceae","UniRef50_R6Y348",-0.0423140500583928,0.00439929857204047,NA,NA,0.269632180416686
"127","Acutalibacteraceae","UniRef50_A0A810PVK2",-0.0560752620934814,0.00436136032925161,NA,NA,0.269632180416686
"128","Acutalibacteraceae","UniRef50_A0A2C6MHZ3",-0.0347656801501922,0.00454891167170146,NA,NA,0.272435864264549
"129","Acutalibacteraceae","UniRef50_A0A9D1QXJ1",-0.0403378865766933,0.00455988957826592,NA,NA,0.272435864264549
"130","Acutalibacteraceae","UniRef50_A0A2G3DXT6",-0.0569710255749304,0.00455439128084478,NA,NA,0.272435864264549
"131","Acutalibacteraceae","UniRef50_K1SSE7",-0.0252136153747777,0.00460676888532974,NA,NA,0.273135678872947
"132","Acutalibacteraceae","UniRef50_K1UFA5",-0.0615976274775702,0.00471227344744229,NA,NA,0.273136028852868
"133","Acutalibacteraceae","UniRef50_R5MLZ9",-0.0512673921910567,0.00469342183035404,NA,NA,0.273136028852868
"134","Acutalibacteraceae","UniRef50_A0A1G6EV18",-0.0230170248246082,0.00467825409897071,NA,NA,0.273136028852868
"135","Acutalibacteraceae","UniRef50_UPI00241DD5E9",-0.067482503551299,0.00492501674034695,NA,NA,0.279216095053101
"136","Acutalibacteraceae","UniRef50_A0A9D5T717",-0.0286479366115252,0.00487348340856775,NA,NA,0.279216095053101
"137","Acutalibacteraceae","UniRef50_A0A2E6CER5",-0.0528635431500136,0.00491396239259134,NA,NA,0.279216095053101
"138","Acutalibacteraceae","UniRef50_A0A6N9P5B6",-0.0208522598365395,0.00498766721198729,NA,NA,0.280718921996415
"139","Acutalibacteraceae","UniRef50_A0A316S259",-0.0243834195634087,0.00512014964960184,NA,NA,0.286102175024874
"140","Acutalibacteraceae","UniRef50_A0A810PZD0",-0.0318669062498439,0.00518156425872718,NA,NA,0.286441824258157
"141","Acutalibacteraceae","UniRef50_A0A3D1X403",0.021735690084601,0.00519998676714306,NA,NA,0.286441824258157
"142","Acutalibacteraceae","UniRef50_A0A2T5XSH1",-0.0507221678266652,0.00524271098576423,NA,NA,0.286761522721344
"143","Acutalibacteraceae","UniRef50_A0A3E3I8T6",-0.0577371363140384,0.00533151911967567,NA,NA,0.289579783234412
"144","Acutalibacteraceae","UniRef50_A0A1Q6PZL3",0.0253968327692905,0.0054188729156428,NA,NA,0.292280457887484
"145","Acutalibacteraceae","UniRef50_A0A2V2CRE4",-0.0497084195178664,0.00562669483830991,NA,NA,0.293305629591631
"146","Acutalibacteraceae","UniRef50_K1VC91",-0.0668430240221827,0.0055272541887097,NA,NA,0.293305629591631
"147","Acutalibacteraceae","UniRef50_UPI001D178B67",-0.0534813481630151,0.00559291675632556,NA,NA,0.293305629591631
"148","Acutalibacteraceae","UniRef50_A0A354M9H6",-0.0497084195178664,0.00562669483830991,NA,NA,0.293305629591631
"149","Acutalibacteraceae","UniRef50_A0A3C1W0S1",-0.0280660528288572,0.00556289767107065,NA,NA,0.293305629591631
"150","Acutalibacteraceae","UniRef50_R7A2S6",0.0515403931462809,0.00567237165915069,NA,NA,0.293715404510823
"151","Acutalibacteraceae","UniRef50_A0A351URD6",0.0381782880264801,0.00580747869101716,NA,NA,0.298719781411459
"152","Acutalibacteraceae","UniRef50_A0A3B9WTV1",0.0369671481109105,0.00603929032177541,NA,NA,0.301291071378343
"153","Acutalibacteraceae","UniRef50_R6QMJ2",-0.0437353574728012,0.00598253982305863,NA,NA,0.301291071378343
"154","Acutalibacteraceae","UniRef50_A0A970N3T9",-0.0453788344781991,0.00591407300234281,NA,NA,0.301291071378343
"155","Acutalibacteraceae","UniRef50_A0A0B2JXL8",0.0429340164087379,0.00602312199309107,NA,NA,0.301291071378343
"156","Acutalibacteraceae","UniRef50_R7R0D5",-0.0547671724060457,0.00605142360435451,NA,NA,0.301291071378343
"157","Acutalibacteraceae","UniRef50_A0A367GIE5",-0.0526551290813181,0.00662084762184301,NA,NA,0.303332076460487
"158","Acutalibacteraceae","UniRef50_K1SS21",-0.0571572084415056,0.00633238245263401,NA,NA,0.303332076460487
"159","Acutalibacteraceae","UniRef50_A0A3D0M3N8",-0.0396928739752093,0.00661102357988264,NA,NA,0.303332076460487
"160","Acutalibacteraceae","UniRef50_A0A2X3FIF1",-0.100177989948741,0.00671134888797797,NA,NA,0.303332076460487
"161","Acutalibacteraceae","UniRef50_A0A1Y3NU76",-0.0465068665142452,0.00631318698144234,NA,NA,0.303332076460487
"162","Acutalibacteraceae","UniRef50_A0A1C5TBP1",-0.0288831095045329,0.00664744559155839,NA,NA,0.303332076460487
"163","Acutalibacteraceae","UniRef50_A0A847B6X4",-0.0336289377402253,0.00620958176707243,NA,NA,0.303332076460487
"164","Acutalibacteraceae","UniRef50_A0A3D2I9C6",-0.0186037670769204,0.0062309523841888,NA,NA,0.303332076460487
"165","Acutalibacteraceae","UniRef50_A0A937RQA3",-0.0314878751869019,0.00672422040636089,NA,NA,0.303332076460487
"166","Acutalibacteraceae","UniRef50_A0A9E1G1A7",-0.0588320321760806,0.00640368734976327,NA,NA,0.303332076460487
"167","Acutalibacteraceae","UniRef50_UPI001314EC1C",-0.0774798995505079,0.00657138522171818,NA,NA,0.303332076460487
"168","Acutalibacteraceae","UniRef50_A0A5C7D2P9",-0.0717160754578997,0.00670002269568704,NA,NA,0.303332076460487
"169","Acutalibacteraceae","UniRef50_R7A374",0.0306964819892176,0.00665609853913085,NA,NA,0.303332076460487
"170","Acutalibacteraceae","UniRef50_R5N5D0",-0.0499593189965189,0.00649251097651549,NA,NA,0.303332076460487
"171","Acutalibacteraceae","UniRef50_F3BDF8",0.0218585639434476,0.00675633439264378,NA,NA,0.303332076460487
"172","Acutalibacteraceae","UniRef50_A0A9D5T6C3",-0.0115968682347071,0.00639933473226018,NA,NA,0.303332076460487
"173","Acutalibacteraceae","UniRef50_A0A3D4XAB4",-0.0529747421324622,0.00646894513245688,NA,NA,0.303332076460487
"174","Acutalibacteraceae","UniRef50_A0A358M9P5",-0.0443894136631345,0.00684321233059149,NA,NA,0.305466840067265
"175","Acutalibacteraceae","UniRef50_A0A1E3ALG1",-0.030422945054483,0.00690696423229453,NA,NA,0.306550806812752
"176","Acutalibacteraceae","UniRef50_A0A7C6GSU2",0.0548545800546207,0.00699837216776067,NA,NA,0.307384850031502
"177","Acutalibacteraceae","UniRef50_A0A0M6WGJ8",-0.0523093095840269,0.00700490774502072,NA,NA,0.307384850031502
"178","Acutalibacteraceae","UniRef50_B0MCE6",0.0247208257011302,0.00710113625984432,NA,NA,0.307845771226926
"179","Acutalibacteraceae","UniRef50_A0A350VLQ9",-0.0112855834733502,0.00712098697658448,NA,NA,0.307845771226926
"180","Acutalibacteraceae","UniRef50_A0A9D2DMA0",-0.0347365522878246,0.00713431683028798,NA,NA,0.307845771226926
"181","Acutalibacteraceae","UniRef50_A0A2A7B5C9",-0.0596496849533341,0.00720869603980945,NA,NA,0.309336696912707
"182","Acutalibacteraceae","UniRef50_A0A357WWW6",0.0290442402238968,0.00732954480868275,NA,NA,0.31279436554417
"183","Acutalibacteraceae","UniRef50_A0A174AJQ5",-0.0449585837723034,0.00757884100549289,NA,NA,0.319942868932442
"184","Acutalibacteraceae","UniRef50_A0A3R6S8N3",-0.05473319760152,0.00757943709071318,NA,NA,0.319942868932442
"185","Acutalibacteraceae","UniRef50_A0A2S6HZQ7",-0.0393181666731977,0.00770292179939491,NA,NA,0.32165910546183
"186","Acutalibacteraceae","UniRef50_R7MKU0",-0.0571324866454924,0.00767003829869495,NA,NA,0.32165910546183
"187","Acutalibacteraceae","UniRef50_A0A9D1IDI1",-0.0601013098595466,0.00779419991474328,NA,NA,0.323730217849257
"188","Acutalibacteraceae","UniRef50_U1FA99",0.0402277246829237,0.00788915533713297,NA,NA,0.325931220763361
"189","Acutalibacteraceae","UniRef50_A0A645I615",-0.0441883810747052,0.00804796020740328,NA,NA,0.32604561830515
"190","Acutalibacteraceae","UniRef50_A0A5Y9F3J9",0.0395526216687426,0.0080598376097063,NA,NA,0.32604561830515
"191","Acutalibacteraceae","UniRef50_A0A3C1K518",0.0270195968026818,0.00805951122499526,NA,NA,0.32604561830515
"192","Acutalibacteraceae","UniRef50_A0A847C6T3",-0.0305109772803356,0.0079678300955901,NA,NA,0.32604561830515
"193","Acutalibacteraceae","UniRef50_A0A1Q6LU40",-0.0168294886792218,0.00822354332751929,NA,NA,0.327357478550239
"194","Acutalibacteraceae","UniRef50_A0A1Q6LIK2",-0.0196462072399346,0.00827242831755526,NA,NA,0.327357478550239
"195","Acutalibacteraceae","UniRef50_A0A202DRJ0",-0.0116422380176696,0.00825992445060852,NA,NA,0.327357478550239
"196","Acutalibacteraceae","UniRef50_R7N1D9",-0.0313284717093482,0.00830300286782504,NA,NA,0.327357478550239
"197","Acutalibacteraceae","UniRef50_A0A357WV68",0.0355399489278888,0.00817575217852884,NA,NA,0.327357478550239
"198","Acutalibacteraceae","UniRef50_A0A928J7L5",-0.0343129614362425,0.00907281530810278,NA,NA,0.336641046990565
"199","Acutalibacteraceae","UniRef50_A0A7C7E638",0.0176176403419835,0.00894799988295447,NA,NA,0.336641046990565
"200","Acutalibacteraceae","UniRef50_R6TWW2",0.0482163461021202,0.00869345215408335,NA,NA,0.336641046990565
"201","Acutalibacteraceae","UniRef50_A0A3D5LNB8",-0.0594526703728843,0.00892340363868538,NA,NA,0.336641046990565
"202","Acutalibacteraceae","UniRef50_A0A348P341",-0.0594526703728843,0.00892340363868538,NA,NA,0.336641046990565
"203","Acutalibacteraceae","UniRef50_A0A9D2IRA0",0.0363485493074895,0.0085845029839442,NA,NA,0.336641046990565
"204","Acutalibacteraceae","UniRef50_A0A3C0X275",0.0555647059390632,0.00910192093060624,NA,NA,0.336641046990565
"205","Acutalibacteraceae","UniRef50_A0A352TTE3",-0.0281666586443179,0.00881021708866081,NA,NA,0.336641046990565
"206","Acutalibacteraceae","UniRef50_A0A1G6BG63",-0.0594526703728843,0.00892340363868538,NA,NA,0.336641046990565
"207","Acutalibacteraceae","UniRef50_A0A928Q038",-0.0594526703728843,0.00892340363868538,NA,NA,0.336641046990565
"208","Acutalibacteraceae","UniRef50_R7EGQ1",-0.0299904360274916,0.00901304995171803,NA,NA,0.336641046990565
"209","Acutalibacteraceae","UniRef50_A7VCP9",-0.0412353786810596,0.00909702299797321,NA,NA,0.336641046990565
"210","Acutalibacteraceae","UniRef50_A0A357WX81",-0.037700146648081,0.00897901340211082,NA,NA,0.336641046990565
"211","Acutalibacteraceae","UniRef50_W0U5F1",0.0427463062298,0.00923184243697461,NA,NA,0.338877738565984
"212","Acutalibacteraceae","UniRef50_A0A357WTJ0",0.029806630448464,0.00931645784806667,NA,NA,0.338877738565984
"213","Acutalibacteraceae","UniRef50_UPI001F49EEE8",-0.0418136683277469,0.00933691722069274,NA,NA,0.338877738565984
"214","Acutalibacteraceae","UniRef50_UPI001FA8449E",0.0458844557162494,0.00928001322823935,NA,NA,0.338877738565984
"215","Acutalibacteraceae","UniRef50_R6XV98",-0.0596899042227033,0.0094502074528906,NA,NA,0.341394238542332
"216","Acutalibacteraceae","UniRef50_A0A1Q6LTE4",-0.049419907080781,0.0098021179645813,NA,NA,0.350843549451166
"217","Acutalibacteraceae","UniRef50_A0A9D2SYK3",0.0248977536730925,0.00980001099063088,NA,NA,0.350843549451166
"218","Acutalibacteraceae","UniRef50_A0A9D1QX10",-0.0245514854340917,0.00988465264870997,NA,NA,0.3521747574428
"219","Acutalibacteraceae","UniRef50_A0A3D1HXP8",0.0555754048151256,0.0100469200241378,NA,NA,0.353096958495376
"220","Acutalibacteraceae","UniRef50_A0A351XBJ9",0.0316030725135931,0.00997856226664462,NA,NA,0.353096958495376
"221","Acutalibacteraceae","UniRef50_A0A354M8V8",0.0555754048151256,0.0100469200241378,NA,NA,0.353096958495376
"222","Acutalibacteraceae","UniRef50_A0A357WU23",0.0370657020863337,0.0101052862169422,NA,NA,0.353548459671126
"223","Acutalibacteraceae","UniRef50_A0A174LGR6",-0.0247719378391189,0.0102741946654406,NA,NA,0.356248526636057
"224","Acutalibacteraceae","UniRef50_A0A9D1QYF0",0.0262230867658815,0.010270815598552,NA,NA,0.356248526636057
