"","taxon","gene","effect.size","p.value","std.err","df","q.value"
"101","Acutalibacteraceae","UniRef50_R6RGH1",0.162440068865263,0.00475743685350127,NA,NA,0.374994815304582
"102","Acutalibacteraceae","UniRef50_A0A351KEQ1",-0.27196017088371,0.00512464217026221,NA,NA,0.382722074388717
"103","Acutalibacteraceae","UniRef50_A0A355TWP5",0.24084211120432,0.00507187559403577,NA,NA,0.382722074388717
"104","Acutalibacteraceae","UniRef50_A0A1I5RBN6",0.134958539359759,0.0051057550470972,NA,NA,0.382722074388717
"105","Acutalibacteraceae","UniRef50_A0A7X8VA73",0.309284753858254,0.00534974390135234,NA,NA,0.395728198874321
"106","Acutalibacteraceae","UniRef50_A0A2X3C4M8",0.235523340733431,0.0054811141942761,NA,NA,0.40162088629191
"107","Acutalibacteraceae","UniRef50_A0A354MB19",0.282516690590913,0.00573061853395096,NA,NA,0.405820376558767
"108","Acutalibacteraceae","UniRef50_A0A7C6J7C3",0.256121108198999,0.00570198490106111,NA,NA,0.405820376558767
"109","Acutalibacteraceae","UniRef50_UPI001C3EE86D",0.241790278961484,0.00579578569677586,NA,NA,0.405820376558767
"110","Acutalibacteraceae","UniRef50_A0A3C0WYV4",0.272153650966654,0.00598558586154563,NA,NA,0.405820376558767
"111","Acutalibacteraceae","UniRef50_A0A356AJN8",-0.143488020859316,0.00592163441737159,NA,NA,0.405820376558767
"112","Acutalibacteraceae","UniRef50_A0A3D4KV31",0.147562541170002,0.00564926748498906,NA,NA,0.405820376558767
"113","Acutalibacteraceae","UniRef50_A0A928KF88",0.266061236220312,0.00599852734904904,NA,NA,0.405820376558767
"114","Acutalibacteraceae","UniRef50_A0A810PVU3",0.287653791923043,0.00585181512379873,NA,NA,0.405820376558767
"115","Acutalibacteraceae","UniRef50_A0A928KLU0",0.225001063789564,0.0060086704395852,NA,NA,0.405820376558767
"116","Acutalibacteraceae","UniRef50_A0A3D3UQC1",0.274933019128937,0.00620855000356912,NA,NA,0.415705240325184
"117","Acutalibacteraceae","UniRef50_A0A3D4B2S6",0.252772101450629,0.00630153706168946,NA,NA,0.418325114172154
"118","Acutalibacteraceae","UniRef50_K1RZM6",0.197852162393855,0.00644995294117701,NA,NA,0.424549021136625
"119","Acutalibacteraceae","UniRef50_A0A3D4XCD8",0.140225084696518,0.00685705518334268,NA,NA,0.437211684718274
"120","Acutalibacteraceae","UniRef50_A0A348P3J8",0.158283022523855,0.00681702964680575,NA,NA,0.437211684718274
"121","Acutalibacteraceae","UniRef50_UPI000D7A104A",0.306589728114411,0.00686749395334485,NA,NA,0.437211684718274
"122","Acutalibacteraceae","UniRef50_A4IM41",0.180392821378704,0.0068468505081043,NA,NA,0.437211684718274
"123","Acutalibacteraceae","GUT_GENOME079363_01112",-0.299352471253985,0.00699068165072392,NA,NA,0.44143597057864
"124","Acutalibacteraceae","UniRef50_A0A412AV72",0.275751120288765,0.00721216080554377,NA,NA,0.444578198227448
"125","Acutalibacteraceae","UniRef50_R6DY70",-0.20424184668178,0.00718406661431081,NA,NA,0.444578198227448
"126","Acutalibacteraceae","UniRef50_A0A7C6DCA1",0.298593366990223,0.00713402161340571,NA,NA,0.444578198227448
"127","Acutalibacteraceae","UniRef50_A0A352X077",0.132370435960461,0.00729288907732362,NA,NA,0.44601472018561
"128","Acutalibacteraceae","UniRef50_K1T178",-0.233147868043957,0.00751651653655605,NA,NA,0.454420126613298
"129","Acutalibacteraceae","UniRef50_K1TNF5",0.225441927442478,0.00754734084371256,NA,NA,0.454420126613298
"130","Acutalibacteraceae","UniRef50_A0A7X6VSZ4",-0.268487788233891,0.00763428222824625,NA,NA,0.456119000513758
"131","Acutalibacteraceae","UniRef50_A0A3D0LYB4",0.234435817179149,0.00799471946899688,NA,NA,0.470416561482566
"132","Acutalibacteraceae","UniRef50_A0A3D4JK31",0.200918485752107,0.0079690769078502,NA,NA,0.470416561482566
"133","Acutalibacteraceae","UniRef50_A0A4P5QU61",0.297807846525909,0.0080735016823148,NA,NA,0.471480357643151
"134","Acutalibacteraceae","UniRef50_UPI00031BDE3B",0.260164846750973,0.00833862736604174,NA,NA,0.483329244418255
"135","Acutalibacteraceae","UniRef50_A0A0S2W2N4",0.25166755844395,0.0086239807514028,NA,NA,0.48523734354001
"136","Acutalibacteraceae","UniRef50_UPI000B0911E9",0.262569010325097,0.00849011096064567,NA,NA,0.48523734354001
"137","Acutalibacteraceae","UniRef50_A0A9D2IMX4",-0.254640464688766,0.00849955017896531,NA,NA,0.48523734354001
"138","Acutalibacteraceae","UniRef50_A0A6N8HX62",0.279589115676249,0.00864711119248862,NA,NA,0.48523734354001
"139","Acutalibacteraceae","UniRef50_A0A7C6R6H6",0.264876217587454,0.00868391795443046,NA,NA,0.48523734354001
"140","Acutalibacteraceae","UniRef50_A0A3D0PWM9",0.244412120994567,0.0088573992787635,NA,NA,0.487910781547206
"141","Acutalibacteraceae","UniRef50_A0A9D8TNF3",0.223743266491273,0.00881117608534643,NA,NA,0.487910781547206
"142","Acutalibacteraceae","UniRef50_A0A356BU47",-0.266007565661868,0.00905237301462902,NA,NA,0.491676791640725
"143","Acutalibacteraceae","UniRef50_A0A7X7VY53",-0.266007565661868,0.00905237301462902,NA,NA,0.491676791640725
"144","Acutalibacteraceae","UniRef50_R6VVC3",0.30132643959026,0.00911757808080349,NA,NA,0.491779367733338
"145","Acutalibacteraceae","UniRef50_A0A1M2Z8V0",0.261032320774155,0.0091930292013418,NA,NA,0.492429364184977
"146","Acutalibacteraceae","UniRef50_R6STC6",0.150023212201036,0.00929875713199446,NA,NA,0.494681141398637
"147","Acutalibacteraceae","UniRef50_C6JA41",0.18233745487843,0.00948686698211421,NA,NA,0.501255073810075
"148","Acutalibacteraceae","UniRef50_UPI002356AF57",0.16317748084511,0.00987515754496893,NA,NA,0.502953673762089
"149","Acutalibacteraceae","UniRef50_A0A8S5NI87",0.183856073899109,0.00985364711298886,NA,NA,0.502953673762089
"150","Acutalibacteraceae","UniRef50_A0A381IA93",0.211060518154423,0.00990754629658808,NA,NA,0.502953673762089
"151","Acutalibacteraceae","UniRef50_A0A0B0I2Y5",0.264731389926302,0.00964700448465683,NA,NA,0.502953673762089
"152","Acutalibacteraceae","UniRef50_H7G105",0.376943593621716,0.00969683472757232,NA,NA,0.502953673762089
"153","Acutalibacteraceae","UniRef50_A0A174GL42",0.256474873867431,0.00982340625636779,NA,NA,0.502953673762089
"154","Acutalibacteraceae","UniRef50_A0A349PS69",0.230916663226636,0.0104524410964233,NA,NA,0.507179202640314
"155","Acutalibacteraceae","UniRef50_R5G0K6",0.224966636303228,0.01064377623669,NA,NA,0.507179202640314
"156","Acutalibacteraceae","UniRef50_A0A4Q2XYU0",0.262740198787721,0.0105795386318883,NA,NA,0.507179202640314
"157","Acutalibacteraceae","UniRef50_A0A928PRR2",0.236840252579046,0.0101687462267686,NA,NA,0.507179202640314
"158","Acutalibacteraceae","UniRef50_A0A354M7X5",0.299956470747497,0.0105058611614277,NA,NA,0.507179202640314
"159","Acutalibacteraceae","UniRef50_A0A0F2Q2A0",0.368346518887223,0.0105535426635781,NA,NA,0.507179202640314
"160","Acutalibacteraceae","UniRef50_A0A3C0X3F0",0.226060890319936,0.0102614070226323,NA,NA,0.507179202640314
"161","Acutalibacteraceae","UniRef50_A0A3C0X328",0.360681179005551,0.0103360160280939,NA,NA,0.507179202640314
"162","Acutalibacteraceae","UniRef50_A0A943UFE2",0.368346518887223,0.0105535426635781,NA,NA,0.507179202640314
"163","Acutalibacteraceae","UniRef50_A0A0E2H6C1",-0.397380486047638,0.0103146836137495,NA,NA,0.507179202640314
"164","Acutalibacteraceae","UniRef50_R6SSJ4",0.235999314347908,0.0111582939134232,NA,NA,0.512273756780367
"165","Acutalibacteraceae","UniRef50_UPI0023F084A4",0.249346848504521,0.0108732131356879,NA,NA,0.512273756780367
"166","Acutalibacteraceae","UniRef50_A0A136WEJ4",0.243590237635113,0.0111035899956462,NA,NA,0.512273756780367
"167","Acutalibacteraceae","UniRef50_A0A9D8X4Y8",0.222333754235508,0.0109395109140156,NA,NA,0.512273756780367
"168","Acutalibacteraceae","UniRef50_UPI00195BE10A",0.243590237635113,0.0111035899956462,NA,NA,0.512273756780367
"169","Acutalibacteraceae","UniRef50_A0A355G3Z9",-0.124376332708726,0.011212377836058,NA,NA,0.512273756780367
"170","Acutalibacteraceae","UniRef50_A0A373KSZ4",0.255016431551795,0.0111971242247617,NA,NA,0.512273756780367
"171","Acutalibacteraceae","UniRef50_A0A139N5Z9",0.185042661986678,0.0113427220243731,NA,NA,0.515198374054422
"172","Acutalibacteraceae","UniRef50_W1U360",0.193526019078511,0.0116081026640824,NA,NA,0.517448892492488
"173","Acutalibacteraceae","UniRef50_A0A967Q2E3",-0.246586124401398,0.0118255143932868,NA,NA,0.517448892492488
"174","Acutalibacteraceae","UniRef50_A0A351H7Q8",0.305887537718638,0.0117736639829988,NA,NA,0.517448892492488
"175","Acutalibacteraceae","UniRef50_UPI001FC8A31F",-0.21435542840367,0.0117193761210848,NA,NA,0.517448892492488
"176","Acutalibacteraceae","UniRef50_A0A2V7LEU7",0.255517928639423,0.0114794284203739,NA,NA,0.517448892492488
"177","Acutalibacteraceae","UniRef50_A0A8I0L6Y8",0.279121768982402,0.0118586201704214,NA,NA,0.517448892492488
"178","Acutalibacteraceae","UniRef50_A0A3C0WZ76",-0.292394712267486,0.0117529029218062,NA,NA,0.517448892492488
"179","Acutalibacteraceae","UniRef50_A0A3C0X1J3",0.286018427716384,0.0120763146958405,NA,NA,0.518342654196965
"180","Acutalibacteraceae","UniRef50_A0A928JTH5",0.290351089323048,0.0122372826276311,NA,NA,0.518342654196965
"181","Acutalibacteraceae","UniRef50_A0A174N6Z3",0.229126100985463,0.0122759874089506,NA,NA,0.518342654196965
"182","Acutalibacteraceae","UniRef50_B0N0F4",0.27239869548929,0.0122555502037485,NA,NA,0.518342654196965
"183","Acutalibacteraceae","UniRef50_A0A943VSD0",-0.244960049773208,0.012544072542799,NA,NA,0.518342654196965
"184","Acutalibacteraceae","UniRef50_A0A9D1GS80",-0.27579633150299,0.0124125811735107,NA,NA,0.518342654196965
"185","Acutalibacteraceae","UniRef50_A0A3D2I9U1",0.14512221473087,0.0124036301019839,NA,NA,0.518342654196965
"186","Acutalibacteraceae","UniRef50_R7AZQ0",-0.248741066254677,0.0125464682617522,NA,NA,0.518342654196965
"187","Acutalibacteraceae","UniRef50_R9LK89",0.25729183487064,0.0124152088285641,NA,NA,0.518342654196965
"188","Acutalibacteraceae","UniRef50_A0A351XJS9",0.121813063067934,0.0122516205312047,NA,NA,0.518342654196965
"189","Acutalibacteraceae","UniRef50_A0A2V2F6K1",0.194752195977496,0.0126375003710024,NA,NA,0.519341086675004
"190","Acutalibacteraceae","UniRef50_A0A349DC64",0.235594769367534,0.0127137166758922,NA,NA,0.519723354850813
"191","Acutalibacteraceae","UniRef50_A0A174Z9K8",0.256546635944353,0.0128653179764942,NA,NA,0.520442316267865
"192","Acutalibacteraceae","UniRef50_A0A3D2HW07",0.219894794922058,0.0127995783617008,NA,NA,0.520442316267865
"193","Acutalibacteraceae","UniRef50_A0A3E4SC24",0.245126923848402,0.0129858099219662,NA,NA,0.522594744372598
"194","Acutalibacteraceae","UniRef50_A0A3C0X2C6",0.27141769025976,0.0130556443502243,NA,NA,0.522696853959754
"195","Acutalibacteraceae","UniRef50_A0A351V8F9",0.213347805201546,0.013244396774567,NA,NA,0.523675976276
"196","Acutalibacteraceae","UniRef50_A0A357CYE7",-0.257892545138102,0.0132543902157412,NA,NA,0.523675976276
"197","Acutalibacteraceae","UniRef50_A0A351VBI9",0.249287361098852,0.013282369940308,NA,NA,0.523675976276
"198","Acutalibacteraceae","UniRef50_K1UE43",0.243505999038486,0.0133914742031764,NA,NA,0.525311010788239
"199","Acutalibacteraceae","UniRef50_A0A3D5TE80",0.241929787008287,0.013638299174531,NA,NA,0.532304872806945
"200","Acutalibacteraceae","UniRef50_A0A926HRM6",0.292723012738764,0.0138677387187867,NA,NA,0.53855363314408
"201","Acutalibacteraceae","UniRef50_A0A843AB19",-0.261980684991092,0.0171215654496741,NA,NA,0.539748805496374
"202","Acutalibacteraceae","UniRef50_A0A351EER6",0.148405902885931,0.0159154384883879,NA,NA,0.539748805496374
"203","Acutalibacteraceae","UniRef50_A0A412AYF2",-0.186544498575482,0.0153873564735254,NA,NA,0.539748805496374
"204","Acutalibacteraceae","UniRef50_K0X886",0.162929189238825,0.0151585433258965,NA,NA,0.539748805496374
"205","Acutalibacteraceae","UniRef50_UPI002409AADF",0.262688831732205,0.0157671190449054,NA,NA,0.539748805496374
"206","Acutalibacteraceae","UniRef50_A0A355X7C5",0.1825371260917,0.0147179130797375,NA,NA,0.539748805496374
"207","Acutalibacteraceae","UniRef50_UPI0023EE7B53",-0.247746216647306,0.0163171897851995,NA,NA,0.539748805496374
"208","Acutalibacteraceae","UniRef50_UPI001CF38AE7",-0.259435919963613,0.0151587770266419,NA,NA,0.539748805496374
"209","Acutalibacteraceae","UniRef50_A0A0D8IV92",0.230302093143878,0.0154985149226463,NA,NA,0.539748805496374
"210","Acutalibacteraceae","UniRef50_UPI0023B20555",-0.232876994152293,0.0148525408486426,NA,NA,0.539748805496374
"211","Acutalibacteraceae","UniRef50_A0A357B291",0.189728765018094,0.0160617463501473,NA,NA,0.539748805496374
"212","Acutalibacteraceae","UniRef50_UPI002025AABD",-0.181901516393636,0.0147748795381402,NA,NA,0.539748805496374
"213","Acutalibacteraceae","UniRef50_A0A355G1U5",-0.261980684991092,0.0171215654496741,NA,NA,0.539748805496374
"214","Acutalibacteraceae","UniRef50_D1PRC2",0.128023160066622,0.0148822009528502,NA,NA,0.539748805496374
"215","Acutalibacteraceae","UniRef50_M2P8M4",0.259854382356559,0.0156888729945595,NA,NA,0.539748805496374
"216","Acutalibacteraceae","UniRef50_A0A965WVJ2",0.223822972055163,0.0150873241767555,NA,NA,0.539748805496374
"217","Acutalibacteraceae","UniRef50_A0A9E0GV88",-0.261980684991092,0.0171215654496741,NA,NA,0.539748805496374
"218","Acutalibacteraceae","UniRef50_UPI001FA9A2D1",0.267964437391434,0.017252179662602,NA,NA,0.539748805496374
"219","Acutalibacteraceae","GUT_GENOME260243_00088",0.357469962637356,0.01689661702111,NA,NA,0.539748805496374
"220","Acutalibacteraceae","UniRef50_A0A3D1HWW3",0.237045560089535,0.0151552822171201,NA,NA,0.539748805496374
"221","Acutalibacteraceae","UniRef50_A0A3D0XC49",0.247109696194733,0.0164930752467534,NA,NA,0.539748805496374
"222","Acutalibacteraceae","UniRef50_A0A357WUJ6",0.245213333083621,0.0158872169194473,NA,NA,0.539748805496374
"223","Acutalibacteraceae","UniRef50_A0A847C7D2",0.288844314620117,0.0145178696869961,NA,NA,0.539748805496374
"224","Acutalibacteraceae","UniRef50_A0A938SQN6",0.247109696194733,0.0164930752467534,NA,NA,0.539748805496374
"225","Acutalibacteraceae","UniRef50_A0A5C7MRA4",0.160876496962155,0.0163355364553537,NA,NA,0.539748805496374
"226","Acutalibacteraceae","UniRef50_A0A132GJ44",-0.359243179374164,0.0168840420275949,NA,NA,0.539748805496374
"227","Acutalibacteraceae","GUT_GENOME278232_00170",-0.261980684991092,0.0171215654496741,NA,NA,0.539748805496374
"228","Acutalibacteraceae","UniRef50_A0A3C1K831",-0.258572452779968,0.017277488651831,NA,NA,0.539748805496374
"229","Acutalibacteraceae","UniRef50_K1SFS4",0.158031171824753,0.01520527549646,NA,NA,0.539748805496374
"230","Acutalibacteraceae","UniRef50_A0A355SG74",-0.194289853038336,0.0155281090834105,NA,NA,0.539748805496374
